record_id,redcap_event_name,type_of_event,constitutional_event,constitutional_event_other,state,state_other,year,language,language_other,translation,constitution_complete,coder_name,coder_name_other,codeable,type_coder,peak_identified,court_name,process_type,flowchart,flowchart_conf,actors,rectangles,diamonds,event_notes,did_you_translate,translated_text,translator_name,other_tranlsator_name,process_complete,flowchart_change,which_year_compared,describe_change,significant_change,type_of_change,significance_justification,changes_is_this_a_new_constitution,changes_is_this_a_new_institution,new_institution_explanation,judges_selected_individually_or_slate,describe_selected_individually_or_slate,number_nominators,number_selectors,complication,legislature_involved,changes_notes,changes_over_time_complete
Algeria_1996,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989,"From three pathways to five (council of state, president, supreme court, national assembly, and council of the nation). Also, size increases from six to nine",1,2,"change in size and number of pathways",2,2,"still called the constitution council",3,"removal listed as no removal informationl, but this process would make more sense if they were all appointed at once/in groups",10,5,1,1,,1
Algeria_2002,general_informatio_arm_1,2,[document],,4,,2002,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria_2002,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"The Constitutional Council",1,[document],80,5,5,0,,,,,,1,,,,,,,,,,,,,,,,,
Algeria_2002,removal_1_arm_1,,,,,,,,,,,5,,3,1,1,"The Constitutional Council",2,,,,,,"According to Article 167, 'The Constitutional Council establishes the rules of its functioning.' Although the removal of members of the Constitutional Council is not clearly delineated, this may influence it.  ",,,,,1,,,,,,,,,,,,,,,,,
Algeria_2002,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1996,,,,,,,,,,,,,,,1
Algeria_2008,general_informatio_arm_1,2,[document],,4,,2008,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria_2008,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"The Constitutional Council",1,[document],80,5,5,0,,,,,,1,,,,,,,,,,,,,,,,,
Algeria_2008,removal_1_arm_1,,,,,,,,,,,5,,3,1,1,"The Constitutional Council",2,,,,,,"According to Article 167, 'The Constitutional Council establishes the rules of its functioning.' Although the removal of members of the Constitutional Council is not clearly delineated, this may influence it.  ",,,,,1,,,,,,,,,,,,,,,,,
Algeria_2008,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2002,,,,,,,,,,,,,,,1
Andorra_1993,general_informatio_arm_1,1,[document],,5,,1993,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra_1993,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The Tribunal Constitucional",1,[document],60,3,2,0,,,,,,1,,,,,,,,,,,,,,,,,
Andorra_1993,removal_1_arm_1,,,,,,,,,,,13,,4,1,1,"Tribunal Constitucional ",2,,,,,,"  Llei Qualificada='qualified law'     Article 91.2 ' While Judges hold office they may not be reproved, displaced, suspended, or removed from    their post, unless pursuant to a sanction imposed on grounds of disciplinary or criminal liability, by    means of a procedure regulated by the Llei Qualificada and with the rights of hearing and defence    fully guaranteed. The same law shall also regulate the cases of civil liability of Judges.'",,,,,1,,,,,,,,,,,,,,,,,
Andorra_1993,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,"not stated if as a slate or rolling, nit the consell general appoints two mwmbers",10,3,1,3,"Not sure what general counsel or Coprinceps are or if part of legislative branch or not",1
Angola_1975,general_informatio_arm_1,1,[document],,6,,1975,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola_1975,appointment_1_arm_1,,,,,,,,,,,5,,4,1,,,,,,,,,"Article 44: 'The organization, composition and authority of the court shall be established by law.'  ",,,,,2,,,,,,,,,,,,,,,,,
Angola_1975,appointment_2_arm_1,,,,,,,,,,,20,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Angola_1975,removal_1_arm_1,,,,,,,,,,,5,,3,1,,,,,,,,,"Article 44: 'The organization, composition and authority of the court shall be established by law.'  ",,,,,1,,,,,,,,,,,,,,,,,
Angola_1975,removal_2_arm_1,,,,,,,,,,,20,,4,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Angola_1980,general_informatio_arm_1,2,[document],,6,,1980,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola_1980,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"People's Supreme Court",1,[document],100,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Angola_1980,removal_1_arm_1,,,,,,,,,,,5,,1,1,1,"People's Supreme Court",2,[document],100,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Angola_1980,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,1,1,2,,1
Angola_1991,general_informatio_arm_1,2,[document],,6,,1991,345,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola_1991,appointment_1_arm_1,,,,,,,,,,,20,,4,,1,"Assembleia do Povo",1,,,,,,,1,"Article 53: The composition of the People's Assembly, the term of office of members and the electoral system are established by law.",2,,1,,,,,,,,,,,,,,,,,
Angola_1991,removal_1_arm_1,,,,,,,,,,,20,,4,,1,"Assembleia do Povo",2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Angola_1992,general_informatio_arm_1,2,[document],,6,,1992,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola_1992,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"The Constitutional Court",1,[document],80,3,2,1,,,,,,1,,,,,,,,,,,,,,,,,
Angola_1992,removal_1_arm_1,,,,,,,,,,,5,,4,1,1,"The Constitutional Court",2,,,,,,"According to Articles 128, 130, and 135(2)  'Judges shall not be removed from office and cannot be suspended or dismissed 'except in accordance with the law.' No additional procedures are clarified, except that judges can only be charged for a crime punishable by prison, and that judges are appointed to non-renewable seven-year terms.  ",,,,,1,,,,,,,,,,,,,,,,,
Angola_1992,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1980,"From Presidential appointment to three pathways: National assembly election, president appoint, and supreme court (eight total)",1,2,"From unitary appointment to election/appointment combo",2,1,"new constition in 1975. From data export--peak court in 1980 was the people's supreme court; in 1992 name is the constituional court",3,"no info regarding slate vs rolling apt, but this process would make more sense if they were all appointed at once/in groups.",10,3,1,1,,1
Angola_2010,general_informatio_arm_1,1,[document],,6,,2010,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola_2010,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"The Constitional Court",1,[document],80,3,3,1,"NOTE: As it is left to the law, I did not include the competitive submission of curricula as a party.  ",,,,,1,,,,,,,,,,,,,,,,,
Angola_2010,removal_1_arm_1,,,,,,,,,,,5,,4,1,1,"The Constitutional Court",2,,,,,,"According to Article 180(3), 'Judges shall not be removed from office 'unless under the terms of the Constitution and the law.' No additional procedures are clarified, except that judges can only be charged for a crime punishable by at least a two-year prison sentence, and that judges are appointed to non-renewable seven-year terms.  ",,,,,1,,,,,,,,,,,,,,,,,
Angola_2010,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1992,"An additional pathway added: 'competitive submission of curricula under the terms of the law' (one member). Increase in size from 8 to 11 judges",1,2,"Additional pathway (not entirely sure how that pathway works) but also increase in size from 8 to 11.",1,2,"still called constitutional court",3,"no info, removal explicitly left to statute, but this process would make more sense if they were all appointed at once/in groups",10,4,1,1,,1
"Antigua And Barbuda_1981",general_informatio_arm_1,1,[document],,7,,1981,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua And Barbuda_1981",appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court",1,[document],60,2,2,0,"Confusing language, article 103",,,,,1,,,,,,,,,,,,,,,,,
"Antigua And Barbuda_1981",removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"High Court",2,[document],60,2,2,0,"Confusing wording in article 103. Hope this is correct.",,,,,1,,,,,,,,,,,,,,,,,
"Antigua And Barbuda_1981",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,1,2,3,"not sure if judicial service com is part of legislative or executive branch",1
Argentina_1949,general_informatio_arm_1,2,[document],,8,,1949,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1949,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",1,[document],80,2,1,1,"The Constitution does not specify by what margin the Senate must confirm.  ",,,,,1,,,,,,,,,,,,,,,,,
Argentina_1949,appointment_2_arm_1,,,,,,,,,,,13,,1,1,1,"The Supreme Court",1,[document],80,2,1,1,"Not clear what constitutes 'consent' by the Senate.",,,,,2,,,,,,,,,,,,,,,,,
Argentina_1949,removal_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",2,[document],80,2,1,2,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1949,removal_2_arm_1,,,,,,,,,,,13,,1,1,1,"Supreme Court of Justice",2,[document],80,3,2,2,"Not clear who initiates impeachment.",,,,,2,,,,,,,,,,,,,,,,,
Argentina_1949,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,1,1,2,1,,1
Argentina_1956,general_informatio_arm_1,2,[document],,8,,1956,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1956,appointment_1_arm_1,,,,,,,,,,,22,,3,1,,,1,,,,,,,1,,9,"Brandon Sibilia",2,,,,,,,,,,,,,,,,,
Argentina_1956,appointment_2_arm_1,,,,,,,,,,,13,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1956,removal_1_arm_1,,,,,,,,,,,22,,3,1,,,2,,,,,,,1,,9,"Brandon Sibilia",2,,,,,,,,,,,,,,,,,
Argentina_1956,removal_2_arm_1,,,,,,,,,,,13,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1957,general_informatio_arm_1,2,[document],,8,,1957,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1957,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",1,[document],80,2,1,1,"The Constitution does not specify by what margin the Senate must vote to consent.",,,,,1,,,,,,,,,,,,,,,,,
Argentina_1957,removal_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",2,[document],80,2,1,2,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1957,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1949,,,,,,,,,,,,,,,1
Argentina_1972,general_informatio_arm_1,4,[document],,8,,1972,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1972,appointment_1_arm_1,,,,,,,,,,,22,,3,1,,,1,,,,,,,1,,9,"Brandon Sibilia",1,,,,,,,,,,,,,,,,,
Argentina_1972,removal_1_arm_1,,,,,,,,,,,22,,5,1,1,"Supreme Court",2,[document],40,2,2,0,"Article 45 doesn't explicitly explain the removal process, but it does imply how a Supreme Court judge can be removed. I wasn't sure what option to select from the 'can I code this process' tab. It does not explicitly mention a statute, nor does it mention a law. It still doesn't mention how the judge is actually removed either. That's why I'm unsure as to the proper label. Please read my translation of the article below.",1,"Page 17, Article 45: Only the military junta has the right to accuse, before the Senate,...members of the Supreme Court of liability lawsuits that are brought against them, for bad performance or for a crime committed in the exercise of their functions; or for common criminal causes, after they are made known and declared admissible by a two-thirds majority vote of the members present in a criminal proceeding.",9,"Brandon Sibilia",1,,,,,,,,,,,,,,,,,
Argentina_1978,general_informatio_arm_1,2,[document],,8,,1978,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1978,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",1,[document],80,5,1,1,"Article 9 does not specify whether or not the confirmation (represented as a diamond) is truly a choice, or it is merely nominal confirmation.  ",,,,,2,,,,,,,,,,,,,,,,,
Argentina_1978,appointment_2_arm_1,,,,,,,,,,,2,,1,1,1,"Supreme Court ",1,[document],80,2,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1978,removal_1_arm_1,,,,,,,,,,,5,,4,1,1,"Supreme Court of Justice",2,,,,,,"Judges are promised positions while exercising good behavior. However, the process for impeachment shall be decreed by law in accordance with Article 11.  ",,,,,2,,,,,,,,,,,,,,,,,
Argentina_1978,removal_2_arm_1,,,,,,,,,,,2,,4,1,1,"Supreme Court",2,,60,,,,"The removal process in the pre-amendment constitution is found in article 45. Article 11 of the amendment says that a law shall be passed about article 45. ",,,,,1,,,,,,,,,,,,,,,,,
Argentina_1978,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1957,"From Presidential appoint and senate consent to Junta appoints, and Attorney general, Prosecutor, Rez, and members of Assembly tribunal confirm",3,,"The actors change, but the process is essentially the same (only change is that it went form unitary appointment with consent to appintment by tribunal, but change seems slight",2,2,"Yes, the 1972 event is 'reinstated', but that was in Spanish. So it does look like the previous flowchart (1957) was from a different constittion than the 1978 flowchart. The peak court in 1957 and 1978 is the supreme court of justice",4,"removal explicitly left to statute",1,1,2,3,"not clear if confirming actors are part of legislative branch or not",1
Argentina_1994,general_informatio_arm_1,2,[document],,8,,1994,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina_1994,appointment_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",1,[document],100,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1994,removal_1_arm_1,,,,,,,,,,,5,,1,1,1,"Supreme Court of Justice",2,[document],100,2,1,2,,,,,,1,,,,,,,,,,,,,,,,,
Argentina_1994,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1978,"Back to Pres appoints and senate confirms",3,,"Changes in actors, but basically the same process",2,2,,4,,1,1,2,1,,1
Armenia_1995,general_informatio_arm_1,1,[document],,9,,1995,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia_1995,appointment_1_arm_1,,,,,,,,,,,1,,1,1,1,"Constitutional Court",1,[document],80,2,2,0,,,,,,1,,,,,,,,,,,,,,,,,
Armenia_1995,removal_1_arm_1,,,,,,,,,,,1,,1,1,1,"Constitutional Court",2,[document],80,3,3,0,,,,,,1,,,,,,,,,,,,,,,,,
Armenia_1995,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,"slate vs rolling not specified but two pathw with four and five judges each",10,2,1,1,,1
Armenia_2005,general_informatio_arm_1,2,[document],,9,,2005,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia_2005,appointment_1_arm_1,,,,,,,,,,,1,,1,1,1,"Constitutional Court",1,[document],80,2,2,0,,,,,,1,,,,,,,,,,,,,,,,,
Armenia_2005,removal_1_arm_1,,,,,,,,,,,1,,1,1,1,"Constitutional Court",2,[document],80,3,4,0,,,,,,1,,,,,,,,,,,,,,,,,
Armenia_2005,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1995,,,,,,,,,,,,,,,1
Australia_1901,general_informatio_arm_1,1,[document],,10,,1901,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1901,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court ",1,[document],80,1,1,0,"Think this is the peak court. However there are Supreme Courts of the State and some issues passed along to the Queen. Do believe this is the highest court in Australia at the time. ",,,,,1,,,,,,,,,,,,,,,,,
Australia_1901,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court",2,[document],60,2,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1901,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,10,1,1,2,,1
Australia_1907,general_informatio_arm_1,2,[document],,10,,1907,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1907,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1907,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1910,general_informatio_arm_1,2,[document],,10,,1910,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1910,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1910,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1929,general_informatio_arm_1,2,[document],,10,,1929,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1929,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1929,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1942,general_informatio_arm_1,2,[document],,10,,1942,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1942,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1942,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1946,general_informatio_arm_1,2,[document],,10,,1946,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1946,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1946,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1967,general_informatio_arm_1,2,[document],,10,,1967,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1967,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1967,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"High Court",2,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1967,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1901,,,,,,,,,,,,,,,1
Australia_1967a,general_informatio_arm_1,2,[document],,10,,1967,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1967a,appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1967a,removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1977,general_informatio_arm_1,2,[document],,10,,1977,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1977,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1977,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"The High Court",2,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1977,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1967,,,,,,,,,,,,,,,1
Australia_1985,general_informatio_arm_1,2,[document],,10,,1985,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1985,appointment_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Australia_1985,appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1985,removal_1_arm_1,,,,,,,,,,,13,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Australia_1985,removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1985a,general_informatio_arm_1,2,[document],,10,,1985,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia_1985a,appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"The High Court",1,[document],60,1,0,1,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1985a,removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"The High Court",2,[document],60,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Australia_1985a,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1977,,,,,,,,,,,,,,,1
Austria_1907,general_informatio_arm_1,2,[document],,13,,1907,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria_1907,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"Imperial Court",1,[document],40,3,2,1,"Confusing document. I think the Imperial court qualifies as a peak court.",,,,,1,,,,,,,,,,,,,,,,,
Austria_1907,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"Imperial Court",2,[document],40,2,1,1,"Confusing document. I think the Imperial court qualifies as a peak court. This process seems to apply to all judges, not just imperial court judges.",,,,,1,,,,,,,,,,,,,,,,,
Austria_1907,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,"emperor appoints 12 members and their substitutes...although I suppose it is not specified if the appointments are as a slate or rolling",2,1,2,1,,1
Austria_1920,general_informatio_arm_1,1,[document],,12,,1920,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria_1920,appointment_1_arm_1,,,,,,,,,,,13,,1,,2,,1,[document],40,4,2,2,"Uncertain about peak court. This process applies to judges in general, not specifically peak court judges    nancy reconciling: missed the peak court. there is a constitutional court. Hossein, coder 2, identified the court accurately",,,,,0,,,,,,,,,,,,,,,,,
Austria_1920,appointment_2_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",1,[document],40,2,2,0,,,,,,2,,,,,,,,,,,,,,,,,
Austria_1920,removal_1_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Austria_1920,removal_2_arm_1,,,,,,,,,,,6,,4,1,1,"Supreme Constitutional Court",2,,,,,,"There is a also a supreme judicial court in the system though without constitutional authority    Art. 148: The detailed organization and the procedure of the Supreme Constitutional Court shall be regulated by federal law.",,,,,1,,,,,,,,,,,,,,,,,
Austria_1920,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1907,"Change from Emperor appointment to another process, but 1920 process unclear-- coder 1 and coder 2 have different processes",3,,"Need to check Constitutions, coders have different processes",1,1,"from imperial court to supreme constituitonal court",2,"elected for life, removal explicitly left to statute",1,1,4,2,,1
Austria_1925,general_informatio_arm_1,2,[document],,12,,1925,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria_1925,appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"The amendment is not on the appointment or removal procedure, thus the laws of 1920 still apply.",,,,,2,,,,,,,,,,,,,,,,,
Austria_1925,appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Austria_1925,removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"The amendment is not on the appointment or removal procedure, thus the laws of 1920 still apply.",,,,,2,,,,,,,,,,,,,,,,,
Austria_1925,removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Austria_1926,general_informatio_arm_1,2,[document],,11,,1926,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria_1926,appointment_1_arm_1,,,,,,,,,,,6,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Austria_1926,removal_1_arm_1,,,,,,,,,,,6,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Austria_1928,general_informatio_arm_1,2,[document],,11,,1928,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria_1928,appointment_1_arm_1,,,,,,,,,,,6,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
